NAME,TYPE,COMMENT,Category,Reason,Sample_Data,ADDR,CLUSTER,CUSTOM,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,DEADBAND,EDITCODE,ENG_FULL,ENG_UNITS,ENG_ZERO,EQUIP,FORMAT,HISTORIAN,ITEM,LINKED,OID,RAW_FULL,RAW_ZERO,REF1,REF2,TAGGENLINK,UNIT,Group,Group_Reason,change_count,change_status
FX_X2SX2_AI1,INT,Ⅱ系列扫选2作业泡沫层厚度实际值,probable,泡沫层厚度实际值是浮选操作最关键的状态变量之一。根据工艺信息，泡沫层变薄会增加排硅量有利品位但易夹带铁，泡沫变厚则相反，直接影响最终脱硅效果。,[2025/9/10 14:56:06] 140.0 | [2025/9/10 14:59:59] 140.0 | [2025/9/10 15:00:15] 139.0 | [2025/9/10 15:00:36] 140.0 | [2025/9/10 15:01:49] 139.0 | [2025/9/10 15:02:05] 140.0 | [2025/9/10 15:02:09] 139.0 | [2025/9/10 15:02:37] 139.0 | [2025/9/10 15:02:45] 140.0 | [2025/9/10 15:03:08] 139.0,%MW1114,,,,,,,,,,,,,,,,,,,,,0x00004528,,,,,,FX1_IODev,B,变量名包含'X2'前缀且注释明确为'Ⅱ系列扫选2作业'，属于新2#专线设备,218324,Active
FX_X2SX2_AI2,INT,Ⅱ系列扫选2作业泡沫层厚度设定值显示,probable,泡沫层厚度设定值是自动化控制系统（APC）的操作目标，体现了当前的工艺调控意图，与实际厚度共同决定排料动作，是重要的建模特征。,暂无采样记录,%MW1115,,,,,,,,,,,,,,,,,,,,,0x00004529,,,,,,FX1_IODev,B,变量名包含'X2'前缀且注释明确为'Ⅱ系列扫选2作业'，属于新2#专线设备,1,LowChange
FX_X1CX1_AO4,INT,Ⅰ系列粗选1作业气量2设定,probable,粗选气量2设定值同样参与决定粗选段的整体充气状态，对防止翻花或充气不足至关重要。,暂无采样记录,%MW914,,,,,,,,,,,,,,,,,,,,,0x00004792,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX1_AO5,INT,Ⅰ系列粗选1作业蝶阀1开度设定,probable,蝶阀1开度设定是实现粗选充气量控制的直接指令参数，决定了入槽空气流体动力学条件。,暂无采样记录,%MW915,,,,,,,,,,,,,,,,,,,,,0x00004793,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX1_AO6,INT,Ⅰ系列粗选1作业蝶阀2开度设定,probable,蝶阀2开度设定与进气管路流量分配相关，影响气泡均匀性及粗选作业最终的选择性。,暂无采样记录,%MW916,,,,,,,,,,,,,,,,,,,,,0x00004794,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX2_AO1,INT,Ⅰ系列粗选2作业泡沫厚度设定,probable,粗选2作为粗选流程的延续，其泡沫厚度设定值同样决定着该槽的排硅与夹带平衡，高度相关。,暂无采样记录,%MW917,,,,,,,,,,,,,,,,,,,,,0x00004795,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX2_AO2,INT,Ⅰ系列粗选2作业液位阀开度设定,probable,粗选2液位阀开度设定影响着粗选2的液位稳定，是保持反浮选连续脱硅性能的关键参数。,暂无采样记录,%MW918,,,,,,,,,,,,,,,,,,,,,0x00004796,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX2_AO3,INT,Ⅰ系列粗选2作业气量1设定,probable,粗选2气量1设定值控制浮选动力学过程中的供气，提供石英上浮所需的载体，与浮选效率正相关。,暂无采样记录,%MW919,,,,,,,,,,,,,,,,,,,,,0x00004797,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX2_AO4,INT,Ⅰ系列粗选2作业气量2设定,probable,粗选2气量2设定值补充控制充气量，确保气泡充足且不扰动液面，对防止品位波动有明显影响。,暂无采样记录,%MW920,,,,,,,,,,,,,,,,,,,,,0x00004798,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX2_AO5,INT,Ⅰ系列粗选2作业蝶阀1开度设定,probable,粗选2蝶阀1开度设定用于实现气量调节回路，决定实际吹入的空气体积，是重要的工艺调控节点。,暂无采样记录,%MW921,,,,,,,,,,,,,,,,,,,,,0x00004799,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX2_AO6,INT,Ⅰ系列粗选2作业蝶阀2开度设定,probable,粗选2蝶阀2开度设定与整体气量分配直接挂钩，属于影响槽内气固接触概率的关键变量。,暂无采样记录,%MW922,,,,,,,,,,,,,,,,,,,,,0x0000479a,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX3_AO1,INT,Ⅰ系列粗选3作业泡沫厚度设定,probable,粗选3是粗选段的末端，其泡沫厚度设定值决定了在进入扫选前的最后一道脱硅把关，对最终品位有决定性影响。,暂无采样记录,%MW923,,,,,,,,,,,,,,,,,,,,,0x0000479b,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX3_AO2,INT,Ⅰ系列粗选3作业液位阀开度设定,probable,粗选3液位阀开度设定控制液面高度，间接主导了粗选作业的总停留时间和泡沫刮出率。,暂无采样记录,%MW924,,,,,,,,,,,,,,,,,,,,,0x0000479c,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX3_AO3,INT,Ⅰ系列粗选3作业气量1设定,probable,粗选3气量1设定值决定了槽内的起泡程度，气量大小需匹配末端残留脉石的浮出需求，紧密相关。,暂无采样记录,%MW925,,,,,,,,,,,,,,,,,,,,,0x0000479d,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX3_AO4,INT,Ⅰ系列粗选3作业气量2设定,probable,粗选3气量2设定配合气量1控制流体状态，是确保反浮选过程具备足够刮泡动力的变量。,暂无采样记录,%MW926,,,,,,,,,,,,,,,,,,,,,0x0000479e,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX3_AO5,INT,Ⅰ系列粗选3作业蝶阀1开度设定,probable,粗选3蝶阀1开度设定是控制进入粗选3槽空气量的执行机构设定，直接决定了浮选机充气性能。,暂无采样记录,%MW927,,,,,,,,,,,,,,,,,,,,,0x0000479f,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1CX3_AO6,INT,Ⅰ系列粗选3作业蝶阀2开度设定,probable,该变量为粗选作业蝶阀开度设定，蝶阀通常用于控制浮选槽的充气量或管路流量，直接决定流体动力学状态和气泡表面积生成，属于影响脱硅效果的重要工艺参数。,暂无采样记录,%MW928,,,,,,,,,,,,,,,,,,,,,0x000047a0,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1JX_AO1,INT,Ⅰ系列精选作业泡沫厚度设定,probable,精选作业泡沫厚度设定直接决定了刮泡量和二次富集过程中对夹杂铁矿物的滤除能力，是优化精矿品位和控制机械夹带的核心控制变量。,暂无采样记录,%MW929,,,,,,,,,,,,,,,,,,,,,0x000047a1,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1JX_AO2,INT,Ⅰ系列精选作业液位阀开度设定,probable,液位阀开度设定用于维持槽内矿浆液位高度，液位高低直接控制泡沫层的厚薄，是现场最频繁调节以改变质量排料节奏的参数。,暂无采样记录,%MW930,,,,,,,,,,,,,,,,,,,,,0x000047a2,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1JX_AO3,INT,Ⅰ系列精选作业气量1设定,probable,精选气量设定决定了槽内生成气泡的总表面积。充气量过大或过小都会破坏泡沫层或导致石英滞留，是影响最终精矿品位的关键动力学参数。,暂无采样记录,%MW931,,,,,,,,,,,,,,,,,,,,,0x000047a3,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1JX_AO4,INT,Ⅰ系列精选作业气量2设定,probable,同上，精选作业的不同气量调节回路对浮选槽充气状态及精选阶段细粒级石英的去除起决定作用。,暂无采样记录,%MW932,,,,,,,,,,,,,,,,,,,,,0x000047a4,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1JX_AO5,INT,Ⅰ系列精选作业气量3设定,probable,精选作业气量设定值，直接影响槽内充气均匀度和气泡携带疏水脉石的能力，关系到最终浮选效果。,暂无采样记录,%MW933,,,,,,,,,,,,,,,,,,,,,0x000047a5,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1JX_AO6,INT,Ⅰ系列精选作业蝶阀1开度设定,probable,精选作业蝶阀开度设定，控制相关的充气管路或矿浆流向，是执行层面改变浮选流体力学环境的关键指令参数。,暂无采样记录,%MW934,,,,,,,,,,,,,,,,,,,,,0x000047a6,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1JX_AO7,INT,Ⅰ系列精选作业蝶阀2开度设定,probable,精选蝶阀2的设定值同属工艺气量或液位调节系统的反馈控制节点，与精选脱硅效果密切关联。,暂无采样记录,%MW935,,,,,,,,,,,,,,,,,,,,,0x000047a7,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1JX_AO8,INT,Ⅰ系列精选作业蝶阀3开度设定,probable,精选蝶阀3开度设定同样是精选槽工艺控制参数，负责维持最佳的动力学流场以保证精矿清洗效果。,暂无采样记录,%MW936,,,,,,,,,,,,,,,,,,,,,0x000047a8,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX1_AO1,INT,Ⅰ系列扫选1作业泡沫厚度设定,probable,扫选1作业泡沫厚度设定。扫选是对初选泡沫的再次压榨处理以回收被夹带的铁，其泡沫厚度设定影响返回循环回路的中矿性质，间接影响系统稳定性。,暂无采样记录,%MW937,,,,,,,,,,,,,,,,,,,,,0x000047a9,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX1_AO2,INT,Ⅰ系列扫选1作业液位阀开度设定,probable,扫选1液位阀开度设定决定扫选槽的液位，是稳定扫选回收率及尾矿排量的核心控制手段。,暂无采样记录,%MW938,,,,,,,,,,,,,,,,,,,,,0x000047aa,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX1_AO3,INT,Ⅰ系列扫选1作业气量1设定,probable,扫选1气量设定，影响扫选段的气泡生成量，直接影响铁金属的底流逼入及硅的浮出效果。,暂无采样记录,%MW939,,,,,,,,,,,,,,,,,,,,,0x000047ab,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX1_AO4,INT,Ⅰ系列扫选1作业气量2设定,probable,扫选1作业的另一路气量控制设定值，维持扫选稳定充气状态所必需的关键变量。,暂无采样记录,%MW940,,,,,,,,,,,,,,,,,,,,,0x000047ac,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX1_AO5,INT,Ⅰ系列扫选1作业气量3设定,probable,扫选气量设定变量，与上述气量参数共同作用于扫选槽的流场构建，影响回收率与品位平衡。,暂无采样记录,%MW941,,,,,,,,,,,,,,,,,,,,,0x000047ad,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX1_AO6,INT,Ⅰ系列扫选1作业蝶阀1开度设定,probable,扫选1蝶阀开度设定用于分配气压或控制回流，属直接干预工艺状况的参数。,暂无采样记录,%MW942,,,,,,,,,,,,,,,,,,,,,0x000047ae,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX1_AO7,INT,Ⅰ系列扫选1作业蝶阀2开度设定,probable,扫选1蝶阀2开度设定，同样为执行机构控制设定，影响局部流体力学参数。,暂无采样记录,%MW943,,,,,,,,,,,,,,,,,,,,,0x000047af,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX1_AO8,INT,Ⅰ系列扫选1作业蝶阀3开度设定,probable,扫选1蝶阀3开度设定，调控浮选机进气或放矿节流的重要工艺给定值。,暂无采样记录,%MW944,,,,,,,,,,,,,,,,,,,,,0x000047b0,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX2_AO1,INT,Ⅰ系列扫选2作业泡沫厚度设定,probable,扫选2作业泡沫厚度设定，随着扫选级数加深，对泡沫的压榨更加严苛，该设定值对循环中矿的性质及最终尾矿品位产生明显作用。,暂无采样记录,%MW945,,,,,,,,,,,,,,,,,,,,,0x000047b1,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX2_AO2,INT,Ⅰ系列扫选2作业液位阀开度设定,probable,扫选2液位阀开度设定，维持扫选2槽的物料平衡和停留时间的基础保障。,暂无采样记录,%MW946,,,,,,,,,,,,,,,,,,,,,0x000047b2,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX2_AO3,INT,Ⅰ系列扫选2作业气量1设定,probable,扫选2气量设定，决定此时浮选的充气搅拌强度和载体气泡量。,暂无采样记录,%MW947,,,,,,,,,,,,,,,,,,,,,0x000047b3,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX2_AO4,INT,Ⅰ系列扫选2作业气量2设定,probable,扫选2作业补充的气量设定值，控制二次压榨段的动力环境，与工艺循环有很强耦合关系。,暂无采样记录,%MW948,,,,,,,,,,,,,,,,,,,,,0x000047b4,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX2_AO5,INT,Ⅰ系列扫选2作业蝶阀1开度设定,probable,扫选2蝶阀开度设定，用于配合气量或液位调节机制。,暂无采样记录,%MW949,,,,,,,,,,,,,,,,,,,,,0x000047b5,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX2_AO6,INT,Ⅰ系列扫选2作业蝶阀2开度设定,probable,扫选2蝶阀2开度设定，属于执行控制回路的一部分，对工艺波动具有指示作用。,暂无采样记录,%MW950,,,,,,,,,,,,,,,,,,,,,0x000047b6,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX3_AO1,INT,Ⅰ系列扫选3作业泡沫厚度设定,probable,扫选3作业泡沫厚度设定。扫选3是最终尾矿排出的前置关卡，泡沫层厚度直接影响排硅极限与最终脱除率。,暂无采样记录,%MW951,,,,,,,,,,,,,,,,,,,,,0x000047b7,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX3_AO2,INT,Ⅰ系列扫选3作业液位阀开度设定,probable,扫选3液位阀开度设定，控制尾矿排出速度并维持槽内有效容积的稳态。,暂无采样记录,%MW952,,,,,,,,,,,,,,,,,,,,,0x000047b8,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX3_AO3,INT,Ⅰ系列扫选3作业气量1设定,probable,扫选3气量1设定，是控制脉石抛废阶段气泡量的直接变量。,暂无采样记录,%MW953,,,,,,,,,,,,,,,,,,,,,0x000047b9,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX3_AO4,INT,Ⅰ系列扫选3作业气量2设定,probable,扫选3气量2设定，用于微调扫选末端的动力学条件，影响最终精矿的循环回路平衡。,暂无采样记录,%MW954,,,,,,,,,,,,,,,,,,,,,0x000047ba,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX3_AO5,INT,Ⅰ系列扫选3作业蝶阀1开度设定,probable,扫选3蝶阀1开度设定，气量或者矿浆阀门执行指令，直接关乎过程控制的实施。,暂无采样记录,%MW955,,,,,,,,,,,,,,,,,,,,,0x000047bb,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X1SX3_AO6,INT,Ⅰ系列扫选3作业蝶阀2开度设定,probable,扫选3蝶阀2开度设定，与扫选3的流量和气压调节息息相关，属工艺操作参数。,暂无采样记录,%MW956,,,,,,,,,,,,,,,,,,,,,0x000047bc,,,,,,FX1_IODev,A,包含Ⅰ系列前缀，属于新1#专线浮选设备,0,Dead
FX_X2CX1_AI1,INT,Ⅱ系列粗选1作业泡沫层厚度实际值,probable,粗选1作业泡沫层厚度实际值。粗选是决定产率和除硅的基础，其泡沫层厚度实际反馈反映了当前药剂、气量和液位的综合作用效果，高度相关。,[2025/9/10 14:57:42] 636.0 | [2025/9/10 14:59:43] 635.0 | [2025/9/10 14:59:48] 636.0 | [2025/9/10 15:00:34] 636.0 | [2025/9/10 15:00:48] 636.0 | [2025/9/10 15:01:16] 636.0 | [2025/9/10 15:03:25] 636.0 | [2025/9/10 15:04:28] 636.0 | [2025/9/10 15:04:37] 636.0 | [2025/9/10 15:05:19] 636.0,%MW957,,,,,,,,,,,,,,,,,,,,,0x000047bd,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,254624,Active
FX_X2CX1_AI2,INT,Ⅱ系列粗选1作业泡沫层厚度设定值显示,probable,粗选1泡沫层厚度设定值，代表操作人员或APC系统的优化目标，其设定值的合理性决定了随后的控制轨迹走向。,暂无采样记录,%MW958,,,,,,,,,,,,,,,,,,,,,0x000047be,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,1,LowChange
FX_X2CX1_AI3,INT,Ⅱ系列粗选1作业液位阀1开度实际值,probable,粗选液位阀开度实际值，实时反映了槽底排矿（精矿）或进入下一级回路的流量状态，对物料平衡影响直接。,暂无采样记录,%MW959,,,,,,,,,,,,,,,,,,,,,0x000047bf,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,76,Active
FX_X2CX1_AI4,INT,Ⅱ系列粗选1作业液位阀1开度设定显示,probable,粗选液位阀开度设定显示，属于液位闭环控制的给定值，其调整直接触发浮选环境变化。,暂无采样记录,%MW960,,,,,,,,,,,,,,,,,,,,,0x000047c0,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,25,Active
FX_X2CX1_AI5,INT,Ⅱ系列粗选1作业气量1实际值,probable,粗选气量1实际值。粗选段气量大则排硅多但也易跑铁，实际充气量是影响粗选指标的首要物理干扰量。,[2025/9/10 14:57:54] 73.0 | [2025/9/10 14:57:56] 70.0 | [2025/9/10 14:58:03] 13.0 | [2025/9/10 14:58:08] 2.0 | [2025/9/10 14:58:31] 2.0 | [2025/9/10 14:58:54] 86.0 | [2025/9/10 14:59:03] 89.0 | [2025/9/10 14:59:27] 91.0 | [2025/9/10 14:59:46] 92.0 | [2025/9/10 14:59:57] 92.0,%MW961,,,,,,,,,,,,,,,,,,,,,0x000047c1,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,847032,Active
FX_X2CX1_AI6,INT,Ⅱ系列粗选1作业气量1设定值显示,probable,粗选气量1设定值显示，对应粗选气量的给定目标，与最终品位存在直接控制因果关系。,暂无采样记录,%MW962,,,,,,,,,,,,,,,,,,,,,0x000047c2,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,4,LowChange
FX_X2CX1_AI7,INT,Ⅱ系列粗选1作业蝶阀1开度实际值,probable,粗选蝶阀开度实际值，直接映射了调节机构当前的节流状态，决定送入浮选机的空气体积或液体流量。,[2025/9/10 14:54:25] 24.0 | [2025/9/10 14:58:14] 26.0 | [2025/9/10 14:58:31] 27.0 | [2025/9/10 14:58:38] 28.0 | [2025/9/10 14:59:08] 26.0 | [2025/9/10 15:00:07] 25.0 | [2025/9/10 15:00:49] 24.0 | [2025/9/10 15:16:11] 26.0 | [2025/9/10 15:16:36] 28.0 | [2025/9/10 15:17:09] 27.0,%MW963,,,,,,,,,,,,,,,,,,,,,0x000047c3,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,39970,Active
FX_X2SX2_AI3,INT,Ⅱ系列扫选2作业液位阀1开度实际值,probable,液位阀开度实际值是调节浮选槽内液位高度的直接执行机构数据。液位高低直接决定刮泡排量，进而影响精矿品位和尾矿品位的平衡，非常相关。,暂无采样记录,%MW1116,,,,,,,,,,,,,,,,,,,,,0x0000452a,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,288,Active
FX_X2SX2_AI4,INT,Ⅱ系列扫选2作业液位阀1开度设定显示,probable,液位阀开度设定值反映了控制回路对于浮选槽液位目标的动态追求，是影响浮选槽内流体状态和停留时间的关键控制指令。,暂无采样记录,%MW1117,,,,,,,,,,,,,,,,,,,,,0x0000452b,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,123,Active
FX_X2SX2_AI5,INT,Ⅱ系列扫选2作业气量1实际值,probable,气量实际值决定了槽内生成气泡的总表面积。充气量不足会导致石英无法浮出（品位不达标），充气量过大则会引起翻花和机械夹带，因此与品位强相关。,[2025/9/10 14:48:29] 1.0 | [2025/9/10 15:03:29] 1.0 | [2025/9/10 15:07:57] 1.0 | [2025/9/10 15:14:23] 1.0 | [2025/9/10 15:21:11] 1.0 | [2025/9/10 15:26:16] 1.0 | [2025/9/10 15:29:25] 1.0 | [2025/9/10 15:33:51] 216.0 | [2025/9/10 15:34:08] 451.0 | [2025/9/10 15:34:22] 440.0,%MW1118,,,,,,,,,,,,,,,,,,,,,0x0000452c,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,960247,Active
FX_X2SX2_AI6,INT,Ⅱ系列扫选2作业气量1设定值显示,probable,气量设定值是充气控制回路的基准信号，代表当前工艺制度要求的充气强度，它驱动了实际气量的变化，对品位有前瞻性指导作用。,暂无采样记录,%MW1119,,,,,,,,,,,,,,,,,,,,,0x0000452d,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,1,LowChange
FX_X2SX2_AI7,INT,Ⅱ系列扫选2作业蝶阀1开度实际值,probable,蝶阀通常用于调节浮选系统的空气流量或矿浆管路流量。开度变化会改变浮选机内的流体动力学条件或充气强度，直接影响气泡运载石英的能力。,[2025/9/10 14:48:29] 100.0 | [2025/9/10 15:34:08] 83.0 | [2025/9/10 15:34:24] 81.0 | [2025/9/10 15:34:41] 74.0 | [2025/9/10 15:34:50] 70.0 | [2025/9/10 15:35:08] 64.0 | [2025/9/10 15:35:27] 58.0 | [2025/9/10 15:35:44] 52.0 | [2025/9/10 15:36:04] 46.0 | [2025/9/10 15:36:23] 40.0,%MW1120,,,,,,,,,,,,,,,,,,,,,0x0000452f,,,,,,FX1_IODev,B,包含Ⅱ系列前缀，属于新2#专线浮选设备,4979,Active
